C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0
201810,VIE,1,2
201810,VIE,1,3
201810,VIE,2,1
201810,VIE,2,2
201810,VIE,2,3
201810,GRZ,1,1
201810,GRZ,1,2
201810,GRZ,2,1
201810,GRZ,2,2
201810,GRZ,2,3
201810,INN,1,1
201810,INN,1,2
201810,INN,2,1
201810,INN,2,2
201810,INN,2,3
201810,KLU,1,1
201810,KLU,1,2
201810,LNZ,1,1
201810,LNZ,1,2
201810,LNZ,1,3
201810,LNZ,2,1
201810,LNZ,2,2
201810,LNZ,2,3
201810,SZG,1,1
201810,SZG,1,2
201810,SZG,1,3
201810,SZG,2,1
201810,SZG,2,2
201811,VIE,1,1
201811,VIE,1,2
201811,VIE,1,3
201811,VIE,2,1
201811,VIE,2,2
201811,VIE,2,3
201811,GRZ,1,1
201811,GRZ,1,2
201811,GRZ,1,3
201811,GRZ,2,1
201811,GRZ,2,2
201811,GRZ,2,3
201811,INN,1,1
201811,INN,1,2
201811,INN,2,1
201811,INN,2,2
201811,KLU,1,1
201811,KLU,1,2
201811,LNZ,1,1
201811,LNZ,1,2
201811,LNZ,2,1
201811,LNZ,2,2
201811,LNZ,2,3
201811,SZG,1,1
201811,SZG,1,2
201811,SZG,2,1
201811,SZG,2,2
201812,VIE,1,1
201812,VIE,1,2
201812,VIE,1,3
201812,VIE,2,1
201812,VIE,2,2
201812,VIE,2,3
201812,GRZ,1,1
201812,GRZ,1,2
201812,GRZ,2,1
201812,GRZ,2,2
201812,GRZ,2,3
201812,INN,1,1
201812,INN,1,2
201812,INN,2,1
201812,INN,2,2
201812,KLU,1,1
201812,KLU,1,2
201812,KLU,2,1
201812,LNZ,1,1
201812,LNZ,1,2
201812,LNZ,1,3
201812,LNZ,2,1
201812,LNZ,2,2
201812,LNZ,2,3
201812,SZG,1,1
201812,SZG,1,2
201812,SZG,1,3
201812,SZG,2,1
201812,SZG,2,2
201812,SZG,2,3
201901,VIE,1,1
201901,VIE,1,2
201901,VIE,1,3
201901,VIE,2,1
201901,VIE,2,2
201901,VIE,2,3
201901,GRZ,1,1
201901,GRZ,1,2
201901,GRZ,2,1
201901,GRZ,2,2
201901,GRZ,2,3
201901,INN,1,1
201901,INN,1,2
201901,INN,2,1
201901,INN,2,2
201901,KLU,1,1
201901,KLU,1,2
201901,KLU,2,1
201901,KLU,2,2
201901,LNZ,1,1
201901,LNZ,1,2
201901,LNZ,1,3
201901,LNZ,2,1
201901,LNZ,2,2
201901,LNZ,2,3
201901,SZG,1,1
201901,SZG,1,2
201901,SZG,1,3
201901,SZG,2,1
201901,SZG,2,2
201902,VIE,1,1
201902,VIE,1,2
201902,VIE,1,3
201902,VIE,2,1
201902,VIE,2,2
201902,VIE,2,3
201902,GRZ,1,1
201902,GRZ,1,2
201902,GRZ,2,1
201902,GRZ,2,2
201902,GRZ,2,3
201902,INN,1,1
201902,INN,1,2
201902,INN,2,1
201902,INN,2,2
201902,KLU,1,1
201902,KLU,1,2
201902,KLU,2,1
201902,KLU,2,2
201902,LNZ,1,1
201902,LNZ,1,2
201902,LNZ,2,1
201902,LNZ,2,2
201902,LNZ,2,3
201902,SZG,1,1
201902,SZG,1,2
201902,SZG,2,1
201902,SZG,2,2
201903,VIE,1,1
201903,VIE,1,2
201903,VIE,1,3
201903,VIE,2,1
201903,VIE,2,2
201903,VIE,2,3
201903,GRZ,1,1
201903,GRZ,1,2
201903,GRZ,2,1
201903,GRZ,2,2
201903,GRZ,2,3
201903,INN,1,1
201903,INN,1,2
201903,INN,2,1
201903,INN,2,2
201903,INN,2,3
201903,KLU,1,1
201903,KLU,1,2
201903,LNZ,1,1
201903,LNZ,1,2
201903,LNZ,2,1
201903,LNZ,2,2
201903,LNZ,2,3
201903,SZG,1,1
201903,SZG,1,2
201903,SZG,2,1
201903,SZG,2,2
201904,VIE,1,1
201904,VIE,1,2
201904,VIE,1,3
201904,VIE,2,1
201904,VIE,2,2
201904,VIE,2,3
201904,GRZ,1,1
201904,GRZ,1,2
201904,GRZ,2,1
201904,GRZ,2,2
201904,GRZ,2,3
201904,INN,1,1
201904,INN,1,2
201904,INN,2,1
201904,INN,2,2
201904,INN,2,3
201904,KLU,1,1
201904,KLU,1,2
201904,KLU,2,1
201904,KLU,2,2
201904,LNZ,1,1
201904,LNZ,1,2
201904,LNZ,2,1
201904,LNZ,2,2
201904,LNZ,2,3
201904,SZG,1,1
201904,SZG,1,2
201904,SZG,2,1
201904,SZG,2,2
201905,VIE,1,1
201905,VIE,1,2
201905,VIE,1,3
201905,VIE,2,1
201905,VIE,2,2
201905,VIE,2,3
201905,GRZ,1,1
201905,GRZ,1,2
201905,GRZ,2,1
201905,GRZ,2,2
201905,GRZ,2,3
201905,INN,1,1
201905,INN,1,2
201905,INN,2,1
201905,INN,2,2
201905,INN,2,3
201905,KLU,1,1
201905,KLU,1,2
201905,KLU,2,1
201905,KLU,2,2
201905,KLU,2,3
201905,LNZ,1,1
201905,LNZ,1,2
201905,LNZ,2,1
201905,LNZ,2,2
201905,LNZ,2,3
201905,SZG,1,1
201905,SZG,1,2
201905,SZG,2,1
201905,SZG,2,2
201906,VIE,1,1
201906,VIE,1,2
201906,VIE,1,3
201906,VIE,2,1
201906,VIE,2,2
201906,VIE,2,3
201906,GRZ,1,1
201906,GRZ,1,2
201906,GRZ,1,3
201906,GRZ,2,1
201906,GRZ,2,2
201906,GRZ,2,3
201906,INN,1,1
201906,INN,1,2
201906,INN,2,1
201906,INN,2,2
201906,INN,2,3
201906,KLU,1,1
201906,KLU,1,2
201906,KLU,2,1
201906,KLU,2,2
201906,KLU,2,3
201906,LNZ,1,1
201906,LNZ,1,2
201906,LNZ,1,3
201906,LNZ,2,1
201906,LNZ,2,2
201906,LNZ,2,3
201906,SZG,1,1
201906,SZG,1,2
201906,SZG,1,3
201906,SZG,2,1
201906,SZG,2,2
201907,VIE,1,1
201907,VIE,1,2
201907,VIE,1,3
201907,VIE,2,1
201907,VIE,2,2
201907,VIE,2,3
201907,GRZ,1,1
201907,GRZ,1,2
201907,GRZ,1,3
201907,GRZ,2,1
201907,GRZ,2,2
201907,GRZ,2,3
201907,INN,1,1
201907,INN,1,2
201907,INN,2,1
201907,INN,2,2
201907,INN,2,3
201907,KLU,1,1
201907,KLU,1,2
201907,KLU,2,1
201907,KLU,2,2
201907,KLU,2,3
201907,LNZ,1,1
201907,LNZ,1,2
201907,LNZ,1,3
201907,LNZ,2,1
201907,LNZ,2,2
201907,LNZ,2,3
201907,SZG,1,1
201907,SZG,1,2
201907,SZG,2,1
201907,SZG,2,2
201908,VIE,1,1
201908,VIE,1,2
201908,VIE,1,3
201908,VIE,2,1
201908,VIE,2,2
201908,VIE,2,3
201908,GRZ,1,1
201908,GRZ,1,2
201908,GRZ,2,1
201908,GRZ,2,2
201908,GRZ,2,3
201908,INN,1,1
201908,INN,1,2
201908,INN,2,1
201908,INN,2,2
201908,KLU,1,1
201908,KLU,1,2
201908,KLU,2,1
201908,KLU,2,2
201908,KLU,2,3
201908,LNZ,1,1
201908,LNZ,1,2
201908,LNZ,2,1
201908,LNZ,2,2
201908,LNZ,2,3
201908,SZG,1,1
201908,SZG,1,2
201908,SZG,2,1
201908,SZG,2,2
201909,VIE,1,1
201909,VIE,1,2
201909,VIE,1,3
201909,VIE,2,1
201909,VIE,2,2
201909,VIE,2,3
201909,GRZ,1,1
201909,GRZ,1,2
201909,GRZ,2,1
201909,GRZ,2,2
201909,GRZ,2,3
201909,INN,1,1
201909,INN,1,2
201909,INN,2,1
201909,INN,2,2
201909,KLU,1,1
201909,KLU,1,2
201909,KLU,2,1
201909,KLU,2,2
201909,KLU,2,3
201909,LNZ,1,1
201909,LNZ,1,2
201909,LNZ,1,3
201909,LNZ,2,1
201909,LNZ,2,2
201909,LNZ,2,3
201909,SZG,1,1
201909,SZG,1,2
201909,SZG,2,1
201909,SZG,2,2
201910,VIE,1,1
201910,VIE,1,2
201910,VIE,1,3
201910,VIE,2,1
201910,VIE,2,2
201910,VIE,2,3
201910,GRZ,1,1
201910,GRZ,1,2
201910,GRZ,2,1
201910,GRZ,2,2
201910,GRZ,2,3
201910,INN,1,1
201910,INN,1,2
201910,INN,2,1
201910,INN,2,2
201910,INN,2,3
201910,KLU,1,1
201910,KLU,1,2
201910,KLU,2,1
201910,KLU,2,2
201910,LNZ,1,1
201910,LNZ,1,2
201910,LNZ,2,1
201910,LNZ,2,2
201910,LNZ,2,3
201910,SZG,1,1
201910,SZG,1,2
201910,SZG,1,3
201910,SZG,2,1
201910,SZG,2,2
201911,VIE,1,1
201911,VIE,1,2
201911,VIE,1,3
201911,VIE,2,1
201911,VIE,2,2
201911,VIE,2,3
201911,GRZ,1,1
201911,GRZ,1,2
201911,GRZ,2,1
201911,GRZ,2,2
201911,GRZ,2,3
201911,INN,1,1
201911,INN,1,2
201911,INN,2,1
201911,INN,2,2
201911,KLU,1,1
201911,KLU,1,2
201911,LNZ,1,1
201911,LNZ,1,2
201911,LNZ,2,1
201911,LNZ,2,2
201911,LNZ,2,3
201911,SZG,1,1
201911,SZG,1,2
201911,SZG,1,3
201911,SZG,2,1
201911,SZG,2,2
201911,SZG,2,3
201912,VIE,1,1
201912,VIE,1,2
201912,VIE,1,3
201912,VIE,2,1
201912,VIE,2,2
201912,VIE,2,3
201912,GRZ,1,1
201912,GRZ,1,2
201912,GRZ,2,1
201912,GRZ,2,2
201912,GRZ,2,3
201912,INN,1,1
201912,INN,1,2
201912,INN,2,1
201912,INN,2,2
201912,KLU,1,1
201912,KLU,1,2
201912,KLU,2,1
201912,KLU,2,2
201912,LNZ,1,1
201912,LNZ,1,2
201912,LNZ,2,1
201912,LNZ,2,2
201912,LNZ,2,3
201912,SZG,1,1
201912,SZG,1,2
201912,SZG,2,1
201912,SZG,2,2
202001,VIE,1,1
202001,VIE,1,2
202001,VIE,1,3
202001,VIE,2,1
202001,VIE,2,2
202001,VIE,2,3
202001,GRZ,1,1
202001,GRZ,1,2
202001,GRZ,2,1
202001,GRZ,2,2
202001,GRZ,2,3
202001,INN,1,1
202001,INN,1,2
202001,INN,2,1
202001,INN,2,2
202001,KLU,1,1
202001,KLU,1,2
202001,KLU,2,1
202001,KLU,2,2
202001,LNZ,1,1
202001,LNZ,1,2
202001,LNZ,1,3
202001,LNZ,2,1
202001,LNZ,2,2
202001,LNZ,2,3
202001,SZG,1,1
202001,SZG,1,2
202001,SZG,2,1
202001,SZG,2,2
202002,VIE,1,1
202002,VIE,1,2
202002,VIE,1,3
202002,VIE,2,1
202002,VIE,2,2
202002,VIE,2,3
202002,GRZ,1,1
202002,GRZ,1,2
202002,GRZ,1,3
202002,GRZ,2,1
202002,GRZ,2,2
202002,INN,1,1
202002,INN,1,2
202002,INN,2,1
202002,INN,2,2
202002,KLU,1,1
202002,KLU,1,2
202002,LNZ,1,1
202002,LNZ,1,2
202002,LNZ,2,1
202002,LNZ,2,2
202002,LNZ,2,3
202002,SZG,1,1
202002,SZG,1,2
202002,SZG,2,1
202002,SZG,2,2
202002,SZG,2,3
202003,VIE,1,1
202003,VIE,1,2
202003,VIE,1,3
202003,VIE,2,1
202003,VIE,2,2
202003,VIE,2,3
202003,GRZ,1,1
202003,GRZ,1,2
202003,GRZ,2,1
202003,GRZ,2,2
202003,GRZ,2,3
202003,INN,1,1
202003,INN,1,2
202003,INN,2,1
202003,INN,2,2
202003,KLU,1,1
202003,KLU,1,2
202003,LNZ,1,1
202003,LNZ,1,2
202003,LNZ,2,1
202003,LNZ,2,2
202003,LNZ,2,3
202003,SZG,1,1
202003,SZG,1,2
202003,SZG,2,1
202003,SZG,2,2
202004,VIE,1,1
202004,VIE,1,2
202004,VIE,1,3
202004,VIE,2,1
202004,VIE,2,2
202004,VIE,2,3
202004,GRZ,1,2
202004,GRZ,2,1
202004,GRZ,2,2
202004,GRZ,2,3
202004,INN,2,1
202004,INN,2,2
202004,LNZ,2,1
202004,LNZ,2,2
202004,LNZ,2,3
202004,SZG,1,1
202004,SZG,1,2
202005,VIE,1,1
202005,VIE,1,2
202005,VIE,1,3
202005,VIE,2,1
202005,VIE,2,2
202005,VIE,2,3
202005,GRZ,2,1
202005,GRZ,2,2
202005,LNZ,2,1
202005,LNZ,2,2
202005,LNZ,2,3
202005,SZG,1,1
202005,SZG,1,2
202005,SZG,2,1
202005,SZG,2,2
202006,VIE,1,1
202006,VIE,1,2
202006,VIE,1,3
202006,VIE,2,1
202006,VIE,2,2
202006,VIE,2,3
202006,GRZ,1,1
202006,GRZ,1,2
202006,GRZ,2,1
202006,GRZ,2,2
202006,GRZ,2,3
202006,INN,1,1
202006,INN,1,2
202006,LNZ,2,1
202006,LNZ,2,2
202006,LNZ,2,3
202006,SZG,1,1
202006,SZG,1,2
202007,VIE,1,1
202007,VIE,1,2
202007,VIE,1,3
202007,VIE,2,1
202007,VIE,2,2
202007,VIE,2,3
202007,GRZ,1,1
202007,GRZ,1,2
202007,GRZ,2,1
202007,GRZ,2,2
202007,GRZ,2,3
202007,INN,1,1
202007,INN,1,2
202007,INN,1,3
202007,INN,2,1
202007,INN,2,2
202007,KLU,1,1
202007,KLU,1,2
202007,LNZ,1,1
202007,LNZ,1,2
202007,LNZ,1,3
202007,LNZ,2,1
202007,LNZ,2,2
202007,LNZ,2,3
202007,SZG,1,1
202007,SZG,1,2
202007,SZG,1,3
202007,SZG,2,1
202007,SZG,2,2
202008,VIE,1,1
202008,VIE,1,2
202008,VIE,1,3
202008,VIE,2,1
202008,VIE,2,2
202008,VIE,2,3
202008,GRZ,1,1
202008,GRZ,1,2
202008,GRZ,2,1
202008,GRZ,2,2
202008,GRZ,2,3
202008,INN,1,1
202008,INN,1,2
202008,INN,1,3
202008,INN,2,1
202008,INN,2,2
202008,KLU,1,1
202008,KLU,1,2
202008,KLU,2,1
202008,KLU,2,2
202008,LNZ,2,1
202008,LNZ,2,2
202008,LNZ,2,3
202008,SZG,1,1
202008,SZG,1,2
202008,SZG,1,3
202008,SZG,2,1
202008,SZG,2,2
202008,SZG,2,3
202009,VIE,1,1
202009,VIE,1,2
202009,VIE,1,3
202009,VIE,2,1
202009,VIE,2,2
202009,VIE,2,3
202009,GRZ,1,1
202009,GRZ,1,2
202009,GRZ,2,1
202009,GRZ,2,2
202009,GRZ,2,3
202009,INN,1,1
202009,INN,1,2
202009,INN,1,3
202009,INN,2,1
202009,INN,2,2
202009,KLU,1,1
202009,KLU,1,2
202009,KLU,2,1
202009,KLU,2,2
202009,LNZ,2,1
202009,LNZ,2,2
202009,LNZ,2,3
202009,SZG,1,1
202009,SZG,1,2
202009,SZG,1,3
202009,SZG,2,1
202009,SZG,2,2
202009,SZG,2,3
202010,VIE,1,1
202010,VIE,1,2
202010,VIE,1,3
202010,VIE,2,1
202010,VIE,2,2
202010,VIE,2,3
202010,GRZ,1,1
202010,GRZ,1,2
202010,GRZ,2,1
202010,GRZ,2,2
202010,GRZ,2,3
202010,INN,1,1
202010,INN,1,2
202010,INN,2,1
202010,INN,2,2
202010,INN,2,3
202010,KLU,1,1
202010,KLU,1,2
202010,KLU,2,1
202010,KLU,2,2
202010,LNZ,2,1
202010,LNZ,2,2
202010,LNZ,2,3
202010,SZG,1,1
202010,SZG,1,2
202010,SZG,2,1
202010,SZG,2,2
202011,VIE,1,1
202011,VIE,1,2
202011,VIE,1,3
202011,VIE,2,1
202011,VIE,2,2
202011,VIE,2,3
202011,GRZ,1,1
202011,GRZ,1,2
202011,GRZ,2,1
202011,GRZ,2,2
202011,GRZ,2,3
202011,INN,1,1
202011,INN,1,2
202011,KLU,1,1
202011,KLU,1,2
202011,LNZ,2,1
202011,LNZ,2,2
202011,LNZ,2,3
202011,SZG,1,1
202011,SZG,1,2
202011,SZG,2,1
202011,SZG,2,2
202012,VIE,1,1
202012,VIE,1,2
202012,VIE,1,3
202012,VIE,2,1
202012,VIE,2,2
202012,VIE,2,3
202012,GRZ,1,1
202012,GRZ,1,2
202012,GRZ,2,1
202012,GRZ,2,2
202012,INN,1,1
202012,INN,1,2
202012,INN,2,1
202012,KLU,1,1
202012,KLU,1,2
202012,KLU,2,1
202012,KLU,2,2
202012,LNZ,2,1
202012,LNZ,2,2
202012,LNZ,2,3
202012,SZG,1,1
202012,SZG,1,2
202012,SZG,2,1
202012,SZG,2,2
202101,VIE,1,1
202101,VIE,1,2
202101,VIE,1,3
202101,VIE,2,1
202101,VIE,2,2
202101,VIE,2,3
202101,GRZ,1,1
202101,GRZ,1,2
202101,GRZ,2,1
202101,GRZ,2,2
202101,INN,1,1
202101,INN,1,2
202101,INN,2,1
202101,KLU,1,1
202101,KLU,1,2
202101,LNZ,2,1
202101,LNZ,2,2
202101,LNZ,2,3
202101,SZG,1,1
202101,SZG,1,2
202101,SZG,2,1
202101,SZG,2,2
202102,VIE,1,1
202102,VIE,1,2
202102,VIE,1,3
202102,VIE,2,1
202102,VIE,2,2
202102,GRZ,1,1
202102,GRZ,1,2
202102,GRZ,2,1
202102,GRZ,2,2
202102,INN,1,1
202102,INN,1,2
202102,KLU,2,1
202102,KLU,2,2
202102,LNZ,2,1
202102,LNZ,2,2
202102,LNZ,2,3
202102,SZG,1,1
202102,SZG,1,2
202102,SZG,2,1
202102,SZG,2,2
202103,VIE,1,1
202103,VIE,1,2
202103,VIE,1,3
202103,VIE,2,1
202103,VIE,2,2
202103,VIE,2,3
202103,GRZ,1,1
202103,GRZ,1,2
202103,GRZ,2,1
202103,GRZ,2,2
202103,GRZ,2,3
202103,INN,1,1
202103,INN,1,2
202103,LNZ,2,1
202103,LNZ,2,2
202103,LNZ,2,3
202103,SZG,1,1
202103,SZG,1,2
202104,VIE,1,1
202104,VIE,1,2
202104,VIE,1,3
202104,VIE,2,1
202104,VIE,2,2
202104,VIE,2,3
202104,GRZ,1,1
202104,GRZ,1,2
202104,GRZ,2,1
202104,GRZ,2,2
202104,INN,1,1
202104,INN,1,2
202104,LNZ,1,1
202104,LNZ,1,2
202104,LNZ,2,1
202104,LNZ,2,2
202104,LNZ,2,3
202104,SZG,1,1
202104,SZG,1,2
202105,VIE,1,1
202105,VIE,1,2
202105,VIE,1,3
202105,VIE,2,1
202105,VIE,2,2
202105,GRZ,1,1
202105,GRZ,1,2
202105,GRZ,2,1
202105,GRZ,2,2
202105,GRZ,2,3
202105,INN,1,1
202105,INN,1,2
202105,INN,2,1
202105,INN,2,2
202105,KLU,2,1
202105,KLU,2,2
202105,KLU,2,3
202105,LNZ,1,1
202105,LNZ,1,2
202105,LNZ,2,1
202105,LNZ,2,2
202105,LNZ,2,3
202105,SZG,2,1
202105,SZG,2,2
202106,VIE,1,1
202106,VIE,1,2
202106,VIE,1,3
202106,VIE,2,1
202106,VIE,2,2
202106,VIE,2,3
202106,GRZ,1,1
202106,GRZ,1,2
202106,GRZ,2,1
202106,GRZ,2,2
202106,GRZ,2,3
202106,INN,1,1
202106,INN,1,2
202106,INN,2,1
202106,INN,2,2
202106,INN,2,3
202106,KLU,1,1
202106,KLU,1,2
202106,KLU,2,1
202106,KLU,2,2
202106,KLU,2,3
202106,LNZ,1,1
202106,LNZ,1,2
202106,LNZ,2,1
202106,LNZ,2,2
202106,LNZ,2,3
202106,SZG,1,1
202106,SZG,1,2
202106,SZG,1,3
202106,SZG,2,1
202106,SZG,2,2
202106,SZG,2,3
202107,VIE,1,1
202107,VIE,1,2
202107,VIE,1,3
202107,VIE,2,1
202107,VIE,2,2
202107,VIE,2,3
202107,GRZ,1,1
202107,GRZ,1,2
202107,GRZ,2,1
202107,GRZ,2,2
202107,GRZ,2,3
202107,INN,1,1
202107,INN,1,2
202107,INN,2,1
202107,INN,2,2
202107,KLU,1,1
202107,KLU,1,2
202107,KLU,2,1
202107,KLU,2,2
202107,KLU,2,3
202107,LNZ,1,1
202107,LNZ,1,2
202107,LNZ,1,3
202107,LNZ,2,1
202107,LNZ,2,2
202107,LNZ,2,3
202107,SZG,1,1
202107,SZG,1,2
202107,SZG,1,3
202107,SZG,2,1
202107,SZG,2,2
202108,VIE,1,1
202108,VIE,1,2
202108,VIE,1,3
202108,VIE,2,1
202108,VIE,2,2
202108,VIE,2,3
202108,GRZ,1,1
202108,GRZ,1,2
202108,GRZ,1,3
202108,GRZ,2,1
202108,GRZ,2,2
202108,INN,1,1
202108,INN,1,2
202108,INN,2,1
202108,INN,2,2
202108,KLU,1,1
202108,KLU,1,2
202108,KLU,2,1
202108,KLU,2,2
202108,LNZ,1,1
202108,LNZ,1,2
202108,LNZ,1,3
202108,LNZ,2,1
202108,LNZ,2,2
202108,LNZ,2,3
202108,SZG,1,1
202108,SZG,1,2
202108,SZG,2,1
202108,SZG,2,2
202108,SZG,2,3
202109,VIE,1,1
202109,VIE,1,2
202109,VIE,1,3
202109,VIE,2,1
202109,VIE,2,2
202109,VIE,2,3
202109,GRZ,1,1
202109,GRZ,1,2
202109,GRZ,2,1
202109,GRZ,2,2
202109,GRZ,2,3
202109,INN,1,1
202109,INN,1,2
202109,INN,2,1
202109,INN,2,2
202109,KLU,1,1
202109,KLU,1,2
202109,KLU,2,1
202109,KLU,2,2
202109,LNZ,1,1
202109,LNZ,1,2
202109,LNZ,1,3
202109,LNZ,2,1
202109,LNZ,2,2
202109,LNZ,2,3
202109,SZG,1,1
202109,SZG,1,2
202109,SZG,1,3
202109,SZG,2,1
202109,SZG,2,2
202110,VIE,1,1
202110,VIE,1,2
202110,VIE,1,3
202110,VIE,2,1
202110,VIE,2,2
202110,VIE,2,3
202110,GRZ,1,1
202110,GRZ,1,2
202110,GRZ,2,1
202110,GRZ,2,2
202110,GRZ,2,3
202110,INN,1,1
202110,INN,1,2
202110,KLU,1,1
202110,KLU,1,2
202110,KLU,2,1
202110,KLU,2,2
202110,LNZ,1,1
202110,LNZ,1,2
202110,LNZ,2,1
202110,LNZ,2,2
202110,LNZ,2,3
202110,SZG,1,1
202110,SZG,1,2
202110,SZG,1,3
202110,SZG,2,1
202110,SZG,2,2
202111,VIE,1,1
202111,VIE,1,2
202111,VIE,1,3
202111,VIE,2,1
202111,VIE,2,2
202111,VIE,2,3
202111,GRZ,1,1
202111,GRZ,1,2
202111,GRZ,1,3
202111,GRZ,2,1
202111,GRZ,2,2
202111,GRZ,2,3
202111,INN,1,1
202111,INN,1,2
202111,INN,2,1
202111,INN,2,2
202111,KLU,1,1
202111,KLU,1,2
202111,KLU,1,3
202111,KLU,2,1
202111,KLU,2,2
202111,LNZ,1,1
202111,LNZ,1,2
202111,LNZ,2,1
202111,LNZ,2,2
202111,LNZ,2,3
202111,SZG,1,1
202111,SZG,1,2
202111,SZG,2,1
202111,SZG,2,2
202112,VIE,1,1
202112,VIE,1,2
202112,VIE,1,3
202112,VIE,2,1
202112,VIE,2,2
202112,VIE,2,3
202112,GRZ,1,1
202112,GRZ,1,2
202112,GRZ,2,1
202112,GRZ,2,2
202112,GRZ,2,3
202112,INN,1,1
202112,INN,1,2
202112,INN,1,3
202112,INN,2,1
202112,INN,2,2
202112,KLU,1,1
202112,KLU,1,2
202112,KLU,2,1
202112,KLU,2,2
202112,LNZ,1,1
202112,LNZ,1,2
202112,LNZ,2,1
202112,LNZ,2,2
202112,LNZ,2,3
202112,SZG,1,1
202112,SZG,1,2
202112,SZG,1,3
202112,SZG,2,1
202112,SZG,2,2
202201,VIE,1,1
202201,VIE,1,2
202201,VIE,1,3
202201,VIE,2,1
202201,VIE,2,2
202201,VIE,2,3
202201,GRZ,1,1
202201,GRZ,1,2
202201,GRZ,2,1
202201,GRZ,2,2
202201,GRZ,2,3
202201,INN,1,1
202201,INN,1,2
202201,INN,1,3
202201,INN,2,1
202201,INN,2,2
202201,INN,2,3
202201,KLU,1,1
202201,KLU,1,2
202201,LNZ,1,1
202201,LNZ,1,2
202201,LNZ,2,1
202201,LNZ,2,2
202201,LNZ,2,3
202201,SZG,1,1
202201,SZG,1,2
202201,SZG,1,3
202201,SZG,2,1
202201,SZG,2,2
202202,VIE,1,1
202202,VIE,1,2
202202,VIE,1,3
202202,VIE,2,1
202202,VIE,2,2
202202,VIE,2,3
202202,GRZ,1,1
202202,GRZ,1,2
202202,GRZ,2,1
202202,GRZ,2,2
202202,INN,1,1
202202,INN,1,2
202202,INN,1,3
202202,INN,2,1
202202,INN,2,2
202202,KLU,1,1
202202,KLU,1,2
202202,LNZ,1,1
202202,LNZ,1,2
202202,LNZ,2,1
202202,LNZ,2,2
202202,LNZ,2,3
202202,SZG,1,1
202202,SZG,1,2
202202,SZG,1,3
202202,SZG,2,1
202202,SZG,2,2
202203,VIE,1,1
202203,VIE,1,2
202203,VIE,1,3
202203,VIE,2,1
202203,VIE,2,2
202203,VIE,2,3
202203,GRZ,1,1
202203,GRZ,1,2
202203,GRZ,2,1
202203,GRZ,2,2
202203,GRZ,2,3
202203,INN,1,1
202203,INN,1,2
202203,INN,2,1
202203,INN,2,2
202203,KLU,1,1
202203,KLU,1,2
202203,LNZ,1,1
202203,LNZ,1,2
202203,LNZ,2,1
202203,LNZ,2,2
202203,LNZ,2,3
202203,SZG,1,1
202203,SZG,1,2
202203,SZG,2,1
202203,SZG,2,2
202204,VIE,1,1
202204,VIE,1,2
202204,VIE,1,3
202204,VIE,2,1
202204,VIE,2,2
202204,VIE,2,3
202204,GRZ,1,1
202204,GRZ,1,2
202204,GRZ,2,1
202204,GRZ,2,2
202204,GRZ,2,3
202204,INN,1,1
202204,INN,1,2
202204,INN,2,1
202204,INN,2,2
202204,KLU,1,1
202204,KLU,1,2
202204,KLU,2,1
202204,KLU,2,2
202204,KLU,2,3
202204,LNZ,1,1
202204,LNZ,1,2
202204,LNZ,2,1
202204,LNZ,2,2
202204,LNZ,2,3
202204,SZG,1,1
202204,SZG,1,2
202204,SZG,2,1
202204,SZG,2,2
202205,VIE,1,1
202205,VIE,1,2
202205,VIE,1,3
202205,VIE,2,1
202205,VIE,2,2
202205,VIE,2,3
202205,GRZ,1,1
202205,GRZ,1,2
202205,GRZ,2,1
202205,GRZ,2,2
202205,GRZ,2,3
202205,INN,1,1
202205,INN,1,2
202205,INN,2,1
202205,INN,2,2
202205,KLU,1,1
202205,KLU,1,2
202205,KLU,2,1
202205,KLU,2,2
202205,KLU,2,3
202205,LNZ,1,1
202205,LNZ,1,2
202205,LNZ,1,3
202205,LNZ,2,1
202205,LNZ,2,2
202205,LNZ,2,3
202205,SZG,1,1
202205,SZG,1,2
202205,SZG,1,3
202205,SZG,2,1
202205,SZG,2,2
202205,SZG,2,3
202206,VIE,1,1
202206,VIE,1,2
202206,VIE,1,3
202206,VIE,2,1
202206,VIE,2,2
202206,VIE,2,3
202206,GRZ,1,1
202206,GRZ,1,2
202206,GRZ,1,3
202206,GRZ,2,1
202206,GRZ,2,2
202206,GRZ,2,3
202206,INN,1,1
202206,INN,1,2
202206,INN,2,1
202206,INN,2,2
202206,KLU,1,1
202206,KLU,1,2
202206,KLU,2,1
202206,KLU,2,2
202206,LNZ,1,1
202206,LNZ,1,2
202206,LNZ,1,3
202206,LNZ,2,1
202206,LNZ,2,2
202206,LNZ,2,3
202206,SZG,1,1
202206,SZG,1,2
202206,SZG,1,3
202206,SZG,2,1
202206,SZG,2,2
202207,VIE,1,1
202207,VIE,1,2
202207,VIE,1,3
202207,VIE,2,1
202207,VIE,2,2
202207,VIE,2,3
202207,GRZ,1,1
202207,GRZ,1,2
202207,GRZ,2,1
202207,GRZ,2,2
202207,GRZ,2,3
202207,INN,1,1
202207,INN,1,2
202207,INN,2,1
202207,INN,2,2
202207,KLU,1,1
202207,KLU,1,2
202207,KLU,2,1
202207,KLU,2,2
202207,LNZ,1,1
202207,LNZ,1,2
202207,LNZ,1,3
202207,LNZ,2,1
202207,LNZ,2,2
202207,LNZ,2,3
202207,SZG,1,1
